2431,0,     0,     0,-0.0011111111111111111,-0.0011111111111111111,   0.0,     0,     0,   0.0
2488,0,     0,     0,   0.0,   0.0,   0.0,     0,     0,   0.0
2546,0,     0,     0,-0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,     0,     0, 360.0
2602,0,     0,     0,-0.005555555555555556,-0.0011111111111111111,0.0011111111111111111,     0,     0, 360.0
2657,0,     0,     0,   0.0,0.0022222222222222222,0.0011111111111111111,     0,     0,   0.0
2713,0,     0,     0,0.0011111111111111111,0.0044444444444444444,0.0011111111111111111,     0,     0,   0.0
2768,0,     0,     0,-0.0033333333333333335,   0.0,0.0022222222222222222,     0,     0, 360.0
2824,0,     0,     0,   0.0,0.0022222222222222222,-0.0022222222222222222,     0,     0,   0.0
2880,0,     0,     0,-0.0011111111111111111,0.0022222222222222222,0.0022222222222222222,     0,     0, 360.0
2935,0,     0,     0,0.0011111111111111111,-0.0011111111111111111,   0.0,     0,     0, 360.0
2991,0,     0,     0,-0.0011111111111111111,   0.0,   0.0,     0,     0, 360.0
3046,0,     0,     0,   0.0,   0.0,-0.0011111111111111111,     0,     0,   0.0
3101,0,     0,     0,-0.0011111111111111111,-0.0011111111111111111,0.0011111111111111111,     0,     0,   0.0
3156,0,     0,     0,0.0011111111111111111,   0.0,   0.0,     0,     0,   0.0
3213,0,     0,     0,0.0022222222222222222,-0.0011111111111111111,   0.0,     0,     0,   0.0
3268,0,     0,     0,-0.0011111111111111111,-0.0044444444444444444,-0.0011111111111111111,     0,     0,   0.0
3324,0,     0,     0,   0.0,0.0033333333333333335,-0.0011111111111111111,     0,     0,   0.0
3380,0,     0,     0,0.0011111111111111111,-0.005555555555555556,   0.0,     0,     0,   0.0
3435,0,     0,     0,0.0033333333333333335,0.0022222222222222222,-0.0011111111111111111,     0,     0,   0.0
3491,0,     0,     0,   0.0,-0.0011111111111111111,   0.0,     0,     0,   0.0
3546,0,     0,     0,   0.0,-0.0011111111111111111,-0.0011111111111111111,     0,     0,   0.0
3600,0,     0,     0,-0.0011111111111111111,0.0011111111111111111,   0.0,     0,     0,   0.0
3656,0,     0,     0,   0.0,   0.0,   0.0,     0,     0,   0.0
3713,0,     0,     0,0.0011111111111111111,0.0011111111111111111,   0.0,     0,     0,   0.0
3768,0,     0,     0,-0.0011111111111111111,   0.0,0.0022222222222222222,     0,     0,   0.0
3825,0,     0,     0,0.0022222222222222222,0.0011111111111111111,0.0022222222222222222,     0,     0,   0.0
3879,0,     0,     0,-0.0022222222222222222,   0.0,-0.0011111111111111111,     0,     0,   0.0
3936,0,     0,     0,0.0033333333333333335,   0.0,   0.0,     0,     0,   0.0
3991,0,     0,     0,-0.0011111111111111111,-0.0033333333333333335,0.0011111111111111111,     0,     0,   0.0
4047,0,     0,     0,0.0011111111111111111,-0.0011111111111111111,   0.0,     0,     0,   0.0
4102,0,     0,     0,0.0022222222222222222,-0.005555555555555556,   0.0,     0,     0,   0.0
4157,0,     0,     0,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,     0,     0,   0.0
4213,0,     0,     0,0.0011111111111111111,0.0033333333333333335,   0.0,     0,     0,   0.0
4268,0,     0,     0,0.0033333333333333335,-0.0022222222222222222,-0.0011111111111111111,     0,     0,   0.0
4326,0,     0,     0,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,     0,     0,   0.0
4380,0,     0,     0,-0.0022222222222222222,0.0033333333333333335,-0.0022222222222222222,     0,     0,   0.0
4437,0,     0,     0,   0.0,0.0011111111111111111,   0.0,     0,     0,   0.0
4492,0,     0,     0,0.0011111111111111111,   0.0,   0.0,     0,     0,   0.0
4548,0,     0,     0,   0.0,0.0011111111111111111,-0.0011111111111111111,     0,     0,   0.0
4602,0,     0,     0,-0.0011111111111111111,0.0022222222222222222,   0.0,     0,     0,   0.0
4657,0,     0,     0,0.0022222222222222222,-0.0011111111111111111,   0.0,     0,     0,   0.0
4713,0,     0,     0,   0.0,-0.0011111111111111111,-0.0011111111111111111,     0,     0,   0.0
